Piezo_Open1,Piezo_Inactive1,Piezo_Inactive_held,Piezo_Closed1,Piezo_Open2,Piezo_Closed2,Substrate,Voltage,Current,10,20,30,40,50,60,P10,P20,P30,P40,P50,P60
0.0239031,0.871368,0.00507926,0.0996494,0.992109,0,0.128968,0.000201677,,-0.102896,-0.330925,-0.518733,-0.587869,-0.58758,-0.616732,-0.0134845,-0.0550814,-0.11613,-0.183523,-0.23247,-0.248027
0.0236464,0.871559,0.00505826,0.099736,0.983236,0,0.127683,0.000194048,,-0.100629,-0.307996,-0.526052,-0.598467,-0.599229,-0.610621,-0.0121061,-0.0387725,-0.12253,-0.194294,-0.238483,-0.245809
0.0234105,0.871706,0.00506098,0.0998226,0.992786,0,0.12553,0.000190864,,-0.103212,-0.320885,-0.518006,-0.59459,-0.589636,-0.609476,-0.0147807,-0.0520944,-0.119193,-0.193549,-0.228329,-0.248197
0.0231408,0.871862,0.00503512,0.0999621,0.990426,0,0.150378,0.000204767,,-0.102968,-0.319819,-0.565181,-0.593525,-0.606354,-0.604789,-0.0132533,-0.0522227,-0.155201,-0.195619,-0.239333,-0.247607
0.0234842,0.872025,0.00498071,0.0995105,0.985917,0,0.123703,0.000194145,,-0.101998,-0.313858,-0.513789,-0.595842,-0.602212,-0.608703,-0.0125659,-0.0472548,-0.108242,-0.200808,-0.234924,-0.246479
0.0231573,0.87216,0.00498051,0.099702,0.987748,0,0.130487,0.000202513,,-0.104805,-0.305872,-0.536142,-0.612979,-0.597611,-0.604257,-0.0145204,-0.0445543,-0.127068,-0.212787,-0.237038,-0.246937
0.0229978,0.872308,0.00494156,0.0997525,0.984243,0,0.129848,0.000209698,,-0.100376,-0.306966,-0.500164,-0.60103,-0.59392,-0.600911,-0.0117924,-0.0478293,-0.101996,-0.201369,-0.234342,-0.246061
0.0228606,0.872413,0.00493292,0.0997938,0.991936,0,0.13447,0.000206948,,-0.101721,-0.303422,-0.590115,-0.589201,-0.59177,-0.600759,-0.0133762,-0.047528,-0.175222,-0.191382,-0.235345,-0.247984
0.0228005,0.872562,0.00486864,0.0997691,0.978867,0,0.141192,0.000195768,,-0.105493,-0.295672,-0.548985,-0.618642,-0.591969,-0.596462,-0.0161919,-0.0427034,-0.135209,-0.216642,-0.236418,-0.244717
0.0229093,0.872681,0.00482946,0.0995807,0.980412,0,0.13182,0.000216725,,-0.101407,-0.294121,-0.586446,-0.599207,-0.586891,-0.598401,-0.0127668,-0.0459335,-0.160875,-0.202464,-0.232077,-0.245103
0.0227516,0.872827,0.00477114,0.0996503,0.968819,0,0.135861,0.000201243,,-0.101853,-0.303322,-0.585856,-0.600161,-0.591583,-0.593021,-0.0136493,-0.0535427,-0.145593,-0.202405,-0.239455,-0.242205
0.0227648,0.872875,0.00479803,0.0995619,0.989668,0,0.129647,0.000211483,,-0.10164,-0.314449,-0.563173,-0.597502,-0.604507,-0.598485,-0.0136652,-0.0587713,-0.125954,-0.201934,-0.241311,-0.247417
0.0226178,0.872951,0.00479889,0.0996327,0.984936,0,0.134443,0.000210308,,-0.102155,-0.308074,-0.549589,-0.587764,-0.597902,-0.595099,-0.0138543,-0.0499005,-0.118385,-0.198902,-0.233301,-0.246234
0.0225926,0.873026,0.00478737,0.0995937,0.984798,0,0.137523,0.000195625,,-0.102216,-0.304023,-0.554675,-0.594205,-0.605184,-0.594663,-0.0139887,-0.0481042,-0.128214,-0.211315,-0.235647,-0.2462
0.0226725,0.873064,0.0048119,0.0994517,0.994209,0,0.140128,0.000210553,,-0.0999911,-0.305992,-0.559366,-0.587495,-0.598437,-0.598263,-0.0128834,-0.0507158,-0.135076,-0.202901,-0.233362,-0.248552
0.02277,0.87315,0.00479463,0.0992857,0.983363,0,0.133835,0.00021218,,-0.101199,-0.329859,-0.519291,-0.569294,-0.603024,-0.59698,-0.013682,-0.0687762,-0.105963,-0.192834,-0.237027,-0.245841
0.0227197,0.873215,0.00480517,0.09926,0.98715,0,0.143247,0.000209162,,-0.100359,-0.308779,-0.552757,-0.580791,-0.602707,-0.597194,-0.0136436,-0.0481513,-0.138419,-0.208077,-0.234662,-0.246787
0.0229073,0.873278,0.00481441,0.0990005,0.988981,0,0.135545,0.000223355,,-0.101108,-0.311121,-0.520554,-0.571808,-0.609531,-0.600484,-0.0141332,-0.0518142,-0.115907,-0.198639,-0.242874,-0.247245
0.0228848,0.873346,0.00483269,0.0989362,0.988328,0,0.130539,0.000198566,,-0.103959,-0.306572,-0.566303,-0.559072,-0.60631,-0.60002,-0.0154231,-0.0484078,-0.153144,-0.186553,-0.240207,-0.247082
0.0227318,0.87344,0.00482333,0.0990044,0.983085,0,0.13184,0.000215163,,-0.103093,-0.30455,-0.547249,-0.567591,-0.603665,-0.596395,-0.0140576,-0.0478755,-0.134571,-0.196999,-0.233304,-0.245771
0.0226344,0.873515,0.00482071,0.0990294,0.987303,0,0.123599,0.00018914,,-0.102784,-0.286779,-0.559842,-0.579744,-0.59243,-0.595983,-0.0132156,-0.036178,-0.14217,-0.208999,-0.229442,-0.246826
0.0223708,0.873581,0.00481999,0.0992286,0.989693,0,0.130001,0.000195336,,-0.100485,-0.29225,-0.545243,-0.567238,-0.589954,-0.592625,-0.0118566,-0.044286,-0.131291,-0.199211,-0.232856,-0.247423
0.0222673,0.87365,0.00479393,0.0992888,0.988367,0,0.127792,0.000213666,,-0.10308,-0.307366,-0.56099,-0.580742,-0.578528,-0.59069,-0.0143212,-0.0556942,-0.139987,-0.21627,-0.220448,-0.247092
0.0221236,0.873711,0.00476816,0.0993977,0.988022,0,0.133156,0.000199472,,-0.103069,-0.285873,-0.5143,-0.574857,-0.601348,-0.588395,-0.0136981,-0.0389528,-0.100989,-0.210319,-0.238534,-0.247005
0.022102,0.873775,0.00472735,0.099396,0.98428,0,0.144251,0.000206711,,-0.102847,-0.305657,-0.517419,-0.565952,-0.603707,-0.587055,-0.0134555,-0.0549947,-0.112081,-0.201168,-0.242221,-0.24607
0.0223694,0.873805,0.00471868,0.0991073,0.989544,0,0.114928,0.000192723,,-0.101292,-0.301786,-0.530633,-0.580774,-0.589445,-0.592364,-0.0129803,-0.0516827,-0.126747,-0.212606,-0.230962,-0.247386
0.0219349,0.873858,0.00470832,0.099499,0.982198,0,0.132674,0.000202238,,-0.102657,-0.31627,-0.536495,-0.557874,-0.584667,-0.58399,-0.0135962,-0.0601245,-0.128079,-0.191031,-0.229924,-0.24555
0.0219347,0.873881,0.00469255,0.0994914,0.989273,0,0.135679,0.000213707,,-0.102641,-0.314219,-0.535673,-0.558384,-0.591522,-0.585724,-0.0135406,-0.0562545,-0.127907,-0.193565,-0.235133,-0.247318
0.0219965,0.873908,0.00467348,0.0994218,0.98666,0,0.134212,0.000200239,,-0.10021,-0.299201,-0.533156,-0.559225,-0.599629,-0.58596,-0.0121862,-0.0439641,-0.127761,-0.19752,-0.232241,-0.246665
0.022029,0.873915,0.0046792,0.0993766,0.990321,0,0.168644,0.000198555,,-0.100346,-0.302501,-0.503074,-0.548251,-0.602297,-0.587374,-0.0125879,-0.0490674,-0.109782,-0.189355,-0.236024,-0.24758
0.0229318,0.873972,0.00463735,0.0984586,0.976644,0,0.132735,0.00020709,,-0.10236,-0.298604,-0.543644,-0.537326,-0.598379,-0.597412,-0.0145003,-0.0477911,-0.134105,-0.185245,-0.238009,-0.244161
0.0227455,0.874077,0.00462023,0.0985576,0.959531,0,0.137294,0.000190685,,-0.0996053,-0.309802,-0.539693,-0.547346,-0.595123,-0.590305,-0.0131587,-0.0541243,-0.128767,-0.19751,-0.238458,-0.239883
0.0227743,0.874065,0.00470436,0.0984565,0.990131,0,0.135779,0.000207044,,-0.100121,-0.304157,-0.540231,-0.539406,-0.595455,-0.598556,-0.0133486,-0.0498156,-0.128982,-0.191919,-0.239759,-0.247533
0.0227563,0.874092,0.00475157,0.0984,0.987903,0,0.141862,0.000212662,,-0.101654,-0.294801,-0.546605,-0.546967,-0.581567,-0.597823,-0.0147458,-0.043776,-0.137787,-0.201493,-0.229651,-0.246976
0.0228773,0.874145,0.00477172,0.098206,0.985661,0,0.132079,0.000216177,,-0.101323,-0.307825,-0.517347,-0.506015,-0.590929,-0.599117,-0.0138333,-0.0560729,-0.116395,-0.166541,-0.232995,-0.246415
0.0227432,0.874219,0.00477991,0.0982575,0.981794,0,0.138646,0.000199671,,-0.0986663,-0.296936,-0.547097,-0.564753,-0.599727,-0.596156,-0.0124589,-0.048094,-0.142123,-0.214735,-0.240245,-0.245448
0.0227818,0.874285,0.0047859,0.0981471,0.984952,0,0.115936,0.000180354,,-0.0991199,-0.287688,-0.533426,-0.567069,-0.597113,-0.597536,-0.0139429,-0.0432024,-0.13266,-0.217229,-0.234437,-0.246238
0.0223387,0.874334,0.00481186,0.0985155,0.990271,0,0.125821,0.000192984,,-0.101217,-0.298477,-0.51618,-0.558555,-0.578674,-0.592271,-0.0152115,-0.0506906,-0.120162,-0.206779,-0.226514,-0.247568
0.0221362,0.874396,0.00478866,0.0986788,0.989031,0,0.123241,0.000195189,,-0.101137,-0.293943,-0.522218,-0.509875,-0.581823,-0.588878,-0.0144165,-0.0479881,-0.131739,-0.164413,-0.229842,-0.247258
0.0219104,0.874433,0.00477523,0.0988817,0.993869,0,0.117409,0.000211373,,-0.0989501,-0.305125,-0.520205,-0.543055,-0.592639,-0.586674,-0.0129883,-0.0595319,-0.129718,-0.197294,-0.242258,-0.248467
0.0215788,0.874474,0.00473859,0.0992086,0.990958,0,0.135966,0.000215768,,-0.0988269,-0.29208,-0.53548,-0.557989,-0.580954,-0.580898,-0.0133146,-0.0463734,-0.144371,-0.211828,-0.234541,-0.247739
0.0216845,0.874502,0.00468914,0.0991247,0.990921,0,0.134792,0.000199711,,-0.100384,-0.290373,-0.53951,-0.552787,-0.585072,-0.582377,-0.0150241,-0.0471779,-0.144471,-0.206373,-0.23709,-0.24773
0.0216975,0.874571,0.00460625,0.0991252,0.973675,0,0.149289,0.000210164,,-0.100212,-0.293124,-0.520008,-0.558963,-0.58363,-0.578094,-0.0141083,-0.0498627,-0.128964,-0.212921,-0.236953,-0.243419
0.0221271,0.874551,0.00461358,0.0987081,0.99041,0,0.135103,0.000206708,,-0.0994798,-0.289232,-0.514797,-0.549609,-0.581566,-0.588737,-0.0132672,-0.0479403,-0.128052,-0.200739,-0.233975,-0.247603
0.0221477,0.874545,0.00464138,0.0986657,0.987304,0,0.145746,0.000217904,,-0.0998304,-0.28962,-0.515433,-0.564907,-0.569074,-0.588324,-0.0131416,-0.0491915,-0.133116,-0.211529,-0.221568,-0.246826
0.022411,0.874564,0.00464603,0.0983789,0.983191,0,0.130537,0.0002129,,-0.098353,-0.291197,-0.542077,-0.571246,-0.575912,-0.591255,-0.0126362,-0.049821,-0.152471,-0.21452,-0.233615,-0.245798
0.0222901,0.874581,0.00467338,0.0984553,0.984251,0,0.137365,0.000199678,,-0.0991716,-0.285108,-0.50736,-0.556299,-0.567009,-0.589762,-0.0133317,-0.0456336,-0.122215,-0.202984,-0.224969,-0.246063
0.0223733,0.874569,0.00472067,0.0983373,0.995523,0,0.12344,0.000197136,,-0.100446,-0.284487,-0.518092,-0.542259,-0.579844,-0.593922,-0.0141712,-0.0451356,-0.133839,-0.193825,-0.237596,-0.248881
0.0221022,0.874614,0.00471693,0.0985669,0.984185,0,0.121773,0.000199175,,-0.0997531,-0.276421,-0.506607,-0.56592,-0.584204,-0.587014,-0.0135764,-0.0408636,-0.126088,-0.21471,-0.239828,-0.246046
0.0218508,0.874618,0.00473293,0.0987987,0.995454,0,0.142019,0.000184403,,-0.0998572,-0.277666,-0.534648,-0.526878,-0.560756,-0.586091,-0.0139722,-0.0440125,-0.14289,-0.180839,-0.219364,-0.248864
0.022073,0.874644,0.00470612,0.0985768,0.990634,0,0.150235,0.000210541,,-0.100516,-0.293113,-0.501688,-0.544281,-0.582563,-0.588166,-0.0135798,-0.0542041,-0.114406,-0.197307,-0.241159,-0.247658
0.0224663,0.874678,0.00468908,0.0981662,0.985574,0,0.139121,0.000225698,,-0.0994581,-0.312743,-0.509381,-0.549541,-0.575158,-0.592766,-0.0129019,-0.064792,-0.125994,-0.205332,-0.235479,-0.246394
0.0225561,0.874689,0.00472688,0.0980276,0.990512,0,0.136289,0.000206166,,-0.102497,-0.281799,-0.510446,-0.54043,-0.586116,-0.595424,-0.015364,-0.039461,-0.123475,-0.194304,-0.241055,-0.247628
0.0225637,0.874719,0.00475301,0.0979642,0.989178,0,0.126726,0.000205104,,-0.101507,-0.298566,-0.506885,-0.521686,-0.588013,-0.595256,-0.01389,-0.0524039,-0.124494,-0.181809,-0.23553,-0.247295
0.0223369,0.874781,0.00474717,0.0981347,0.98279,0,0.143543,0.000202776,,-0.100461,-0.302037,-0.486152,-0.551086,-0.580455,-0.590245,-0.0132246,-0.0533532,-0.109201,-0.209994,-0.235293,-0.245697
0.0225399,0.874819,0.00474799,0.0978935,0.989059,0,0.134507,0.000217999,,-0.101687,-0.29298,-0.499333,-0.544947,-0.585142,-0.594859,-0.0140229,-0.0441512,-0.128228,-0.201963,-0.237297,-0.247265
0.0224896,0.874874,0.00474734,0.0978895,0.98424,0,0.150418,0.000206842,,-0.103029,-0.294246,-0.462694,-0.547534,-0.595946,-0.592898,-0.0152141,-0.048009,-0.101254,-0.199711,-0.240289,-0.24606
0.0228343,0.874928,0.00474335,0.0974946,0.984344,7.55705e-304,0.131349,0.000197735,,-0.10391,-0.281068,-0.475001,-0.560785,-0.57982,-0.598087,-0.015179,-0.0403162,-0.119697,-0.206328,-0.229541,-0.246086
0.0226847,0.874978,0.00477085,0.0975666,0.985141,0,0.127645,0.000189802,,-0.0991578,-0.283928,-0.446659,-0.550101,-0.585091,-0.596098,-0.011819,-0.0458175,-0.0987469,-0.195187,-0.237217,-0.246285
0.0224662,0.87504,0.00477462,0.0977195,0.984675,5.05923e-321,0.139818,0.000195993,,-0.101272,-0.297586,-0.475968,-0.561334,-0.579512,-0.592711,-0.0134417,-0.056351,-0.126763,-0.206083,-0.237292,-0.246169
0.0225557,0.87509,0.00477236,0.0975821,0.988192,1.97626e-323,0.142805,0.000187583,,-0.100242,-0.295065,-0.45622,-0.537665,-0.577791,-0.594928,-0.0135395,-0.0509653,-0.113176,-0.186586,-0.233699,-0.247048
0.022686,0.875161,0.00475579,0.0973967,0.981996,6.32404e-322,0.142427,0.000198835,,-0.0990159,-0.289413,-0.472068,-0.554377,-0.583012,-0.595301,-0.0128895,-0.046668,-0.123563,-0.201869,-0.235688,-0.245499
0.0228275,0.875192,0.00479016,0.09719,0.991613,1.03209e-311,0.133539,0.000214151,,-0.10086,-0.290957,-0.487634,-0.561555,-0.604225,-0.599896,-0.0139409,-0.0496604,-0.132363,-0.205576,-0.241458,-0.247903
0.0227411,0.875238,0.00482159,0.0971998,0.991223,1.03209e-311,0.128263,0.000206298,,-0.0990422,-0.295799,-0.480089,-0.555545,-0.594553,-0.598565,-0.0125321,-0.051921,-0.125322,-0.200288,-0.232273,-0.247806
0.0225355,0.875305,0.0048237,0.0973358,0.98823,1.03209e-311,0.1301,0.000199764,,-0.0982623,-0.292515,-0.461239,-0.546829,-0.598269,-0.594738,-0.0121668,-0.0470177,-0.111457,-0.196672,-0.240131,-0.247057
0.022396,0.875364,0.00481784,0.0974224,0.990748,0,0.128442,0.000216448,,-0.0972407,-0.31192,-0.500579,-0.554615,-0.591771,-0.593262,-0.0119708,-0.0608317,-0.142496,-0.206581,-0.23487,-0.247687
0.0222097,0.87545,0.0047735,0.0975669,0.982497,2.71615e-312,0.142871,0.000197505,,-0.100023,-0.29921,-0.514986,-0.547481,-0.587268,-0.588317,-0.0145151,-0.0477147,-0.150442,-0.201236,-0.229093,-0.245624
0.0223905,0.8755,0.00475045,0.0973595,0.987927,9.88131e-324,0.135708,0.000202062,,-0.103113,-0.275674,-0.492202,-0.542846,-0.558168,-0.59234,-0.0154232,-0.0331263,-0.128945,-0.19973,-0.206366,-0.246982
0.0223763,0.875546,0.0047446,0.0973327,0.986337,0,0.134138,0.000214289,,-0.0990292,-0.288347,-0.496997,-0.521575,-0.582868,-0.591718,-0.012245,-0.0478044,-0.13301,-0.184175,-0.233762,-0.246584
0.022342,0.875574,0.00475689,0.0973273,0.991142,0,0.13495,0.00022133,,-0.100729,-0.26788,-0.49899,-0.518268,-0.591254,-0.592429,-0.013424,-0.0334616,-0.129108,-0.179067,-0.234955,-0.247785
0.0223215,0.875615,0.00475318,0.0973108,0.988687,0,0.140654,0.000212222,,-0.101383,-0.276201,-0.496093,-0.559355,-0.600748,-0.5915,-0.0142587,-0.0448406,-0.128724,-0.219161,-0.235766,-0.247172
0.0224106,0.875681,0.00472194,0.0971865,0.981023,0,0.125701,0.000204863,,-0.0982116,-0.268517,-0.464899,-0.531859,-0.600769,-0.590858,-0.0123988,-0.0397193,-0.107023,-0.194028,-0.237486,-0.245256
0.0221862,0.875697,0.00474783,0.0973686,0.99184,0,0.12686,0.000199976,,-0.100116,-0.26943,-0.480253,-0.530023,-0.601825,-0.590249,-0.0140647,-0.0432504,-0.127018,-0.195939,-0.238109,-0.24796
0.0219917,0.875744,0.00472593,0.0975388,0.986078,1.58101e-322,0.147577,0.000187076,,-0.0989385,-0.28795,-0.458636,-0.523463,-0.601533,-0.585847,-0.0134727,-0.0566567,-0.111653,-0.190503,-0.23793,-0.24652
0.0223056,0.875777,0.00470107,0.0972163,0.987272,0,0.15306,0.00019958,,-0.0993115,-0.282377,-0.454124,-0.547781,-0.605267,-0.590804,-0.0141991,-0.0497978,-0.1112,-0.211517,-0.238641,-0.246818
0.0227267,0.875806,0.00470546,0.0967616,0.98592,0,0.133616,0.000203462,,-0.0985147,-0.277621,-0.476628,-0.548501,-0.598346,-0.596791,-0.0135989,-0.0449026,-0.130269,-0.207077,-0.236276,-0.24648
0.0226285,0.875835,0.00474443,0.0967925,0.986765,0,0.135089,0.00020792,,-0.0996127,-0.286964,-0.474857,-0.533932,-0.59889,-0.595608,-0.0142081,-0.0543287,-0.125362,-0.194071,-0.240932,-0.246691
0.0225925,0.875854,0.00478414,0.0967691,0.993205,0,0.137174,0.000208958,,-0.0987327,-0.284762,-0.429791,-0.555311,-0.591391,-0.596757,-0.0131831,-0.0517848,-0.0904369,-0.209476,-0.23852,-0.248301
0.022562,0.875939,0.00475552,0.0967432,0.979073,1.28823e-231,0.137404,0.00020582,,-0.0994501,-0.285305,-0.478751,-0.553664,-0.600403,-0.592709,-0.0140501,-0.0464694,-0.136626,-0.205711,-0.241523,-0.244768
0.0225499,0.876001,0.00474782,0.0967014,0.98257,0,0.141643,0.000200987,,-0.100434,-0.295089,-0.444911,-0.567006,-0.581331,-0.593387,-0.0142734,-0.0539477,-0.112029,-0.218269,-0.22797,-0.245643
0.022618,0.87608,0.00472159,0.0965806,0.976865,0,0.127753,0.000208337,,-0.0994928,-0.280465,-0.45052,-0.531057,-0.58556,-0.592929,-0.0133642,-0.0420777,-0.120561,-0.186095,-0.236767,-0.244216
0.0224178,0.876087,0.00477257,0.0967228,0.994232,0,0.123406,0.000218284,,-0.0982347,-0.283595,-0.46119,-0.544731,-0.584291,-0.594371,-0.0126892,-0.0479217,-0.129253,-0.20554,-0.238932,-0.248558
0.0220956,0.87618,0.00472132,0.097003,0.975365,0,0.132623,0.000193477,,-0.0974124,-0.278499,-0.449441,-0.540423,-0.592195,-0.584717,-0.0128028,-0.0442492,-0.118133,-0.204396,-0.243419,-0.243841
0.0220161,0.876229,0.00468864,0.0970664,0.982248,0,0.121667,0.000208856,,-0.0994885,-0.277592,-0.432949,-0.501097,-0.597995,-0.585181,-0.0140836,-0.0446844,-0.10942,-0.172312,-0.240274,-0.245562
0.0217349,0.876235,0.00469224,0.097338,0.990879,0,0.113687,0.000196943,,-0.0981299,-0.273093,-0.440495,-0.545982,-0.589949,-0.583128,-0.0127013,-0.0419294,-0.111499,-0.217835,-0.237657,-0.24772
0.0213209,0.876245,0.00466945,0.0977649,0.990082,0,0.144139,0.000196362,,-0.0975852,-0.284487,-0.450276,-0.512834,-0.599572,-0.576673,-0.012863,-0.0534965,-0.123701,-0.185644,-0.238545,-0.24752
0.0215989,0.876262,0.00460601,0.097533,0.985337,0,0.139667,0.00021015,,-0.0962894,-0.288635,-0.455474,-0.531733,-0.589244,-0.579529,-0.0121763,-0.0542594,-0.126767,-0.20056,-0.23422,-0.246334
0.0217394,0.876258,0.00458645,0.0974162,0.984844,0,0.138155,0.000214298,,-0.100238,-0.288159,-0.461714,-0.5523,-0.586838,-0.581475,-0.0148663,-0.052278,-0.1327,-0.215541,-0.238265,-0.246211
0.0218354,0.876242,0.00459007,0.0973328,0.986237,0,0.123536,0.000211709,,-0.0985223,-0.296273,-0.464081,-0.5541,-0.577113,-0.58327,-0.0135505,-0.0556887,-0.131017,-0.212225,-0.228109,-0.246559
0.0215805,0.876252,0.0045745,0.0975926,0.9789,0,0.14944,0.000205276,,-0.0985053,-0.298099,-0.439981,-0.552032,-0.594226,-0.577582,-0.0132384,-0.0557931,-0.11074,-0.205609,-0.242387,-0.244725
0.0219493,0.876252,0.00454921,0.0972491,0.980174,0,0.141691,0.000205699,,-0.0972572,-0.290519,-0.436702,-0.539652,-0.595733,-0.583381,-0.0124875,-0.049197,-0.109345,-0.193159,-0.242397,-0.245043
0.0221031,0.876229,0.00457668,0.097091,0.984329,0,0.112611,0.000188537,,-0.0983332,-0.298925,-0.433029,-0.549397,-0.590775,-0.586783,-0.0137479,-0.0563433,-0.112057,-0.205381,-0.237013,-0.246082
0.0216021,0.876252,0.0045704,0.0975755,0.974119,0,0.136463,0.000191187,,-0.0994602,-0.314762,-0.420969,-0.554349,-0.584356,-0.576703,-0.0138979,-0.0626267,-0.106887,-0.21018,-0.23181,-0.24353
0.0216947,0.876205,0.0045934,0.0975064,0.993305,0,0.135982,0.000215307,,-0.099285,-0.29613,-0.434811,-0.545045,-0.578236,-0.582934,-0.0138626,-0.0470774,-0.124508,-0.202261,-0.229557,-0.248326
0.021755,0.876181,0.0046015,0.0974622,0.989314,0,0.139891,0.00018655,,-0.0968582,-0.292601,-0.469121,-0.550574,-0.578392,-0.582857,-0.0121925,-0.0460224,-0.148027,-0.2068,-0.232808,-0.247328
0.0219086,0.876153,0.00461831,0.0973197,0.991327,0,0.131335,0.000193037,,-0.0980839,-0.299337,-0.432721,-0.512551,-0.581544,-0.585698,-0.0128226,-0.0528049,-0.114284,-0.175521,-0.234473,-0.247832
0.0218389,0.876142,0.0046304,0.0973883,0.988255,0,0.126847,0.000200413,,-0.0983976,-0.28988,-0.460842,-0.522794,-0.597869,-0.583907,-0.0134851,-0.0452714,-0.139268,-0.187849,-0.241344,-0.247064
0.0216764,0.876138,0.00463034,0.0975552,0.987641,0,0.137903,0.000190746,,-0.0990062,-0.301939,-0.466843,-0.522641,-0.577806,-0.581317,-0.0141036,-0.0561542,-0.142585,-0.188985,-0.227356,-0.24691
0.0218002,0.876111,0.0046404,0.0974488,0.994279,0,0.14049,0.00020235,,-0.0990037,-0.305641,-0.473465,-0.529678,-0.58971,-0.584853,-0.0136567,-0.0561282,-0.137654,-0.19897,-0.242336,-0.24857
0.0219477,0.876115,0.00462909,0.0973086,0.986354,0,0.145585,0.000208921,,-0.101889,-0.301724,-0.453529,-0.516018,-0.581252,-0.585063,-0.0152005,-0.0511438,-0.117333,-0.18681,-0.238989,-0.246589
0.0221534,0.876165,0.00458332,0.0970986,0.97195,0,0.130137,0.000210889,,-0.0985934,-0.294573,-0.478566,-0.521304,-0.584211,-0.584456,-0.0127313,-0.0451538,-0.137069,-0.196026,-0.241416,-0.242988
0.022009,0.876171,0.00459732,0.0972223,0.979514,0,0.13031,0.000210283,,-0.100899,-0.298202,-0.46813,-0.524515,-0.579974,-0.584209,-0.013969,-0.0508622,-0.126025,-0.193942,-0.235437,-0.244879
0.0219183,0.87614,0.00463829,0.0973039,0.992044,0,0.133206,0.000190463,,-0.0998203,-0.289409,-0.459699,-0.54837,-0.575126,-0.586062,-0.0131496,-0.0453669,-0.116011,-0.21364,-0.23013,-0.248011
0.0218778,0.876149,0.00463045,0.0973424,0.984447,0,0.126623,0.000200935,,-0.103085,-0.296053,-0.491656,-0.55792,-0.563229,-0.583539,-0.0151911,-0.0537595,-0.144501,-0.216397,-0.22495,-0.246112
0.0217086,0.876143,0.00463582,0.0975129,0.988325,0,0.134109,0.000204037,,-0.101753,-0.277376,-0.464296,-0.543426,-0.570803,-0.581981,-0.0139856,-0.0405089,-0.122306,-0.200798,-0.238054,-0.247081
0.0217456,0.876111,0.00465285,0.0974907,0.996148,0,0.122066,0.00020441,,-0.100487,-0.288105,-0.494115,-0.567441,-0.575402,-0.584527,-0.0132872,-0.0505661,-0.143974,-0.219656,-0.244125,-0.249037
0.0214766,0.876137,0.00461515,0.0977715,0.981336,0,0.14258,0.000199829,,-0.100443,-0.289451,-0.440856,-0.54996,-0.580848,-0.576713,-0.0133241,-0.0525726,-0.101166,-0.199364,-0.239556,-0.245334
0.021731,0.876108,0.00461043,0.0975505,0.992961,0,0.151694,0.000207292,,-0.0968602,-0.289352,-0.480449,-0.555059,-0.582864,-0.583426,-0.0114806,-0.0522111,-0.140537,-0.206968,-0.243967,-0.24824
0.0221343,0.876132,0.00457376,0.0971601,0.977382,0,0.13536,0.00019699,,-0.100103,-0.285373,-0.445273,-0.566201,-0.581509,-0.585507,-0.0141937,-0.0498429,-0.111836,-0.210616,-0.235903,-0.244345
0.0221439,0.876095,0.00463019,0.0971312,0.991117,0,0.126767,0.000212145,,-0.0997842,-0.298496,-0.453611,-0.563991,-0.583054,-0.589198,-0.0137566,-0.0564953,-0.123056,-0.200015,-0.243301,-0.247779
0.0219451,0.876099,0.00464616,0.09731,0.985312,0,0.13375,0.000215539,,-0.0984912,-0.299948,-0.461428,-0.561984,-0.562369,-0.584797,-0.0129478,-0.0540681,-0.127775,-0.198014,-0.225698,-0.246328
0.0219107,0.876117,0.00463214,0.0973402,0.982917,0,0.153558,0.000212302,,-0.0984376,-0.284092,-0.476591,-0.567476,-0.578249,-0.583654,-0.0129108,-0.0415149,-0.139266,-0.204814,-0.237542,-0.245729
0.0223631,0.876133,0.00461713,0.0968864,0.981902,0,0.165724,0.000228238,,-0.100977,-0.295538,-0.481288,-0.567725,-0.587458,-0.590156,-0.0143961,-0.0514111,-0.141097,-0.204719,-0.240616,-0.245475
0.0231256,0.876136,0.0046523,0.0960863,0.984474,0,0.135073,0.00020101,,-0.100663,-0.306124,-0.471013,-0.560531,-0.573624,-0.602308,-0.0134472,-0.0586034,-0.134715,-0.200074,-0.231502,-0.246119
0.0229979,0.876165,0.0047212,0.0961155,0.980812,0,0.118135,0.000216848,,-0.0970539,-0.28261,-0.493252,-0.578942,-0.562396,-0.599614,-0.011226,-0.0404154,-0.145103,-0.217028,-0.228406,-0.245203
0.0224919,0.876281,0.00469336,0.0965333,0.964012,0,0.147351,0.000191254,,-0.0997974,-0.277324,-0.455569,-0.571319,-0.580614,-0.587768,-0.0140682,-0.0390191,-0.112842,-0.208703,-0.240456,-0.241003
0.0227058,0.876333,0.00468909,0.0962719,0.978544,0,0.138828,0.000198544,,-0.0980118,-0.285774,-0.471983,-0.552458,-0.571826,-0.5946,-0.0128372,-0.0473785,-0.130632,-0.197288,-0.23624,-0.244636
0.0227313,0.876342,0.00474465,0.0961818,0.990174,0,0.124602,0.000201963,,-0.098489,-0.302877,-0.459806,-0.567001,-0.560689,-0.598003,-0.013318,-0.0588229,-0.115188,-0.212394,-0.232723,-0.247543
0.0223784,0.876455,0.00469868,0.0964682,0.967146,0,0.140837,0.000211342,,-0.0971309,-0.306886,-0.433456,-0.569733,-0.558045,-0.586859,-0.0126552,-0.0594083,-0.0977907,-0.215239,-0.231819,-0.241787
